likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu,ma_nganh,ma_nhom,nguon,rui_ro_vong_tron,sample_weight
2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,-0.3999999999999999,-1.4,1.6,-0.3999999999999999,1.6,-1.4,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,0.6000000000000001,2.4,1.0198039027185568,7.2,,6.2,7.75,,,,,,,0.2174365415609164,,-1.132122221673738,0.4523527343838736,,,,,,,7.05,1.5499999999999998,-0.1541109819096492,0.4523527343838736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7220204,8,ttth,0,1.0
3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,0.7999999999999998,-0.2000000000000001,0.7999999999999998,-0.2000000000000001,-0.2000000000000001,-1.2000000000000002,-0.2000000000000001,-0.2000000000000001,0.7999999999999998,-0.2000000000000001,2.2,0.6,,,,8.4,,,,6.25,7.75,,,,,1.2186057379659865,,,,-1.0067476811143985,0.4351086915050761,,7.466666666666666,2.1500000000000004,0.2156555827855547,1.2186057379659865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340201,2,ttth,0,1.0
2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,3.0,0.7745966692414834,,,7.2,6.25,,,,,3.8,,,,-0.1673170292840685,-1.3159234277286935,,,,,-4.400455527431222,,5.75,3.4000000000000004,-1.9612319948146617,-0.1673170292840685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7819010,4,ttth,0,1.0
2.0,2.0,4.0,5.0,4.0,1.0,2.0,3.0,2.0,1.0,-0.6000000000000001,-0.6000000000000001,1.4,2.4,1.4,-1.6,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,-1.6,2.6,1.2806248474865698,,,,5.5,,,,7.5,8.0,,,,,-2.200061508784977,,,,0.347065690772096,0.7411570597921835,,7.0,2.5,-0.3706129194068992,0.7411570597921835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
3.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,0.1,0.1,-0.8999999999999999,0.1,-0.8999999999999999,0.1,0.1,2.1,0.1,-0.8999999999999999,2.9,0.8306623862918074,,,,9.0,,,,8.25,7.75,,,,,1.9259162028110128,,,,1.1593537139039929,0.4351086915050761,,8.333333333333334,1.25,1.1734595360733604,1.9259162028110128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7540101,7,ttth,0,1.0
3.0,1.0,4.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,-0.1,-2.1,0.8999999999999999,1.9,-1.1,-1.1,-0.1,0.8999999999999999,-0.1,0.8999999999999999,3.1,1.1357816691600549,7.2,,7.0,8.75,,,,,,,0.2174365415609164,,-0.3602780677620026,1.631203509125585,,,,,,,7.65,1.75,0.4961206609748329,1.631203509125585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,ttth,0,1.0
5.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,1.2999999999999998,-1.7000000000000002,0.2999999999999998,0.2999999999999998,-0.7000000000000002,0.2999999999999998,0.2999999999999998,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,3.7,0.9,,,,7.4,,,,7.75,7.5,,,,,0.039754963224275,,,,0.6178283651493949,0.1290603232179686,,7.55,0.3499999999999996,0.2622145505305462,0.6178283651493949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7510401,6,ttth,0,1.0
4.0,3.0,3.0,4.0,5.0,1.0,2.0,4.0,5.0,3.0,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,1.6,-2.4,-1.4,0.6000000000000001,1.6,-0.3999999999999999,3.4,1.2,6.75,,9.0,7.0,,,,,,,-0.1868061839079716,,1.569332317017336,-0.4317853466724099,,,,,,,7.583333333333333,2.25,0.3169135954789848,1.569332317017336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7380107,8,ttth,0,1.0
5.0,3.0,4.0,5.0,5.0,1.0,5.0,4.0,4.0,2.0,1.2000000000000002,-0.7999999999999998,0.2000000000000001,1.2000000000000002,1.2000000000000002,-2.8,1.2000000000000002,0.2000000000000001,0.2000000000000001,-1.7999999999999998,3.8,1.32664991614216,7.8,,7.0,6.0,,,,,,,0.7564268421860999,,-0.3602780677620026,-1.6106361214141214,,,,,,,6.933333333333334,1.7999999999999998,-0.4048291156633414,0.7564268421860999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7220201,8,ttth,0,1.0
1.0,5.0,3.0,2.0,5.0,1.0,3.0,4.0,3.0,2.0,-1.9,2.1,0.1,-0.8999999999999999,2.1,-1.9,0.1,1.1,0.1,-0.8999999999999999,2.9,1.374772708486752,6.75,7.8,8.0,,,,,,,,-0.1868061839079716,1.2029690304210892,0.6045271246276667,,,,,,,,7.516666666666667,1.25,0.5402299903802614,1.2029690304210892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7810103,4,ttth,0,1.0
1.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,4.0,-2.1,-0.1,-1.1,-1.1,-0.1,-0.1,-0.1,1.9,1.9,0.8999999999999999,3.1,1.2206555615733703,,,7.6,7.5,,,,9.4,,,,,0.2186050476717986,0.1576400406984457,,,,2.404862016039568,,,8.166666666666666,1.9000000000000004,0.9270357014699374,2.404862016039568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
4.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,2.0,1.6,-1.4,-0.3999999999999999,0.6000000000000001,1.6,-1.4,-1.4,1.6,-0.3999999999999999,-0.3999999999999999,2.4,1.2,,,,7.75,,,,6.75,7.6,,,,,0.4523527343838736,,,,-0.4652223323598006,0.2514796705328112,,7.366666666666667,1.0,0.0795366908522947,0.4523527343838736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7810202,4,ttth,0,1.0
4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,-0.4000000000000003,-0.4000000000000003,-0.4000000000000003,0.5999999999999996,0.5999999999999996,-0.4000000000000003,0.5999999999999996,-0.4000000000000003,0.5999999999999996,-0.4000000000000003,4.4,0.4898979485566356,,,,7.8,,,,6.75,6.0,,,,,0.511295273120959,,,,-0.4652223323598006,-1.7072298865046762,,6.8500000000000005,1.7999999999999998,-0.553718981914506,0.511295273120959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7510301,5,ttth,0,1.0
1.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,-1.7000000000000002,0.2999999999999998,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,1.2999999999999998,0.2999999999999998,1.2999999999999998,1.2999999999999998,-1.7000000000000002,2.7,1.1,,,,8.2,,,,,8.25,7.5,,,,0.982835583017643,,,,,1.047205428079291,0.481176332704081,7.983333333333333,0.75,0.8370724479336716,1.047205428079291,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7540101,7,ttth,0,1.0
2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,-1.2000000000000002,0.7999999999999998,-0.2000000000000001,-0.2000000000000001,0.7999999999999998,-1.2000000000000002,-0.2000000000000001,-0.2000000000000001,0.7999999999999998,0.7999999999999998,3.2,0.7483314773547882,4.8,,6.6,7.5,,,,,,,-1.9385246609398192,,-0.7462001447178707,0.1576400406984457,,,,,,,6.3,2.7,-0.8423615883197481,0.1576400406984457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7380107,8,ttth,0,1.0
2.0,5.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,-0.3999999999999999,2.6,-0.3999999999999999,1.6,0.6000000000000001,-0.3999999999999999,-1.4,-1.4,0.6000000000000001,-1.4,2.4,1.2806248474865698,,,,8.0,,,,5.75,8.5,,,,,0.7470654280693014,,,,-1.5482730298689962,1.3532537963663984,,7.416666666666667,2.75,0.1840153981889012,1.3532537963663984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
3.0,3.0,5.0,4.0,5.0,2.0,3.0,1.0,3.0,2.0,-0.1,-0.1,1.9,0.8999999999999999,1.9,-1.1,-0.1,-2.1,-0.1,-1.1,3.1,1.2206555615733703,6.0,,7.6,6.5,,,,,,,-0.8605440596894514,,0.2186050476717986,-1.0212107340432657,,,,,,,6.7,1.5999999999999996,-0.5543832486869728,0.2186050476717986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480202,0,ttth,0,1.0
4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,0.8999999999999999,-0.1,0.8999999999999999,-0.1,-0.1,-1.1,0.8999999999999999,-1.1,0.8999999999999999,-1.1,3.1,0.8306623862918074,8.0,,8.0,7.6,,,,,,,0.936090275727828,,0.6045271246276667,0.2755251181726165,,,,,,,7.866666666666667,0.4000000000000003,0.6053808395093704,0.936090275727828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7340101,1,ttth,0,1.0
1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,-1.2000000000000002,2.8,0.7999999999999998,0.7999999999999998,0.7999999999999998,-1.2000000000000002,-1.2000000000000002,-1.2000000000000002,-0.2000000000000001,-0.2000000000000001,2.2,1.24899959967968,,,,7.75,,,,8.0,9.0,,,,,0.4523527343838736,,,,0.8885910395266937,1.9653505329406131,,8.25,1.25,1.1020981022837268,1.9653505329406131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7480201,0,ttth,0,1.0
5.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,0.9000000000000004,-1.0999999999999996,0.9000000000000004,-1.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,0.9000000000000004,-1.0999999999999996,0.9000000000000004,4.1,0.8306623862918074,8.25,,8.0,8.2,,,,,,,1.160669567654988,,0.6045271246276667,0.982835583017643,,,,,,,8.15,0.25,0.9160107584334324,1.160669567654988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7220204,8,ttth,0,1.0
3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.4,0.3999999999999999,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,1.6,0.66332495807108,7.5,,7.6,7.0,,,,,,,0.4869316918735082,,0.2186050476717986,-0.4317853466724099,,,,,,,7.366666666666667,0.5999999999999996,0.0912504642909656,0.4869316918735082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7380107,8,ttth,0,1.0
5.0,2.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,0.7999999999999998,-2.2,-0.2000000000000001,-1.2000000000000002,-0.2000000000000001,0.7999999999999998,0.7999999999999998,0.7999999999999998,-0.2000000000000001,0.7999999999999998,4.2,0.9797958971132712,6.0,,7.0,8.75,,,,,,,-0.8605440596894514,,-0.3602780677620026,1.631203509125585,,,,,,,7.25,2.75,0.136793793891377,1.631203509125585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340122,1,ttth,0,1.0
3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,0.6000000000000001,1.6,-1.4,-0.3999999999999999,3.4,0.8,,,,5.4,,,,6.75,5.5,,,,,-2.3179465862591475,,,,-0.4652223323598006,-2.319326623078891,,5.883333333333333,1.3499999999999996,-1.700831847232613,-0.4652223323598006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7420201,7,ttth,0,1.0
5.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,3.0,4.0,2.1,-0.8999999999999999,0.1,1.1,1.1,-1.9,-0.8999999999999999,-1.9,0.1,1.1,2.9,1.3,7.0,,9.8,7.2,,,,,,,0.0377731080191883,,2.341176470929072,-0.1960151917240674,,,,,,,8.0,2.8000000000000007,0.7276447957413977,2.341176470929072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7220201,8,ttth,0,1.0
3.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,-0.7000000000000002,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,3.7,0.6403124237432849,6.75,,8.6,7.8,,,,,,,-0.1868061839079716,,1.183410240061468,0.511295273120959,,,,,,,7.716666666666666,1.8499999999999996,0.5026331097581518,1.183410240061468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,ttth,0,1.0
2.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,-1.6,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,0.3999999999999999,0.3999999999999999,-0.6000000000000001,1.4,0.3999999999999999,0.3999999999999999,3.6,0.8000000000000002,,,7.0,6.5,,,,8.4,,,,,-0.3602780677620026,-1.0212107340432657,,,,1.3218113185303724,,,7.3,1.9000000000000004,-0.0198924944249652,1.3218113185303724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
5.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,-2.0,1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,3.0,1.095445115010332,7.5,,7.0,7.8,,,,,,,0.4869316918735082,,-0.3602780677620026,0.511295273120959,,,,,,,7.433333333333334,0.7999999999999998,0.2126496324108215,0.511295273120959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
3.0,2.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,-0.3999999999999999,-1.4,0.6000000000000001,1.6,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,3.4,0.8,,,,8.0,,,,,8.0,7.4,,,,0.7470654280693014,,,,,0.7411570597921835,0.3731198493783866,7.8,0.5999999999999996,0.6204474457466239,0.7470654280693014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,0.6000000000000001,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,-1.4,1.6,3.4,0.8,,,,6.5,,,,7.25,7.6,,,,,-1.0212107340432657,,,,0.0763030163947971,0.2514796705328112,,7.116666666666667,1.0999999999999996,-0.2311426823718858,0.2514796705328112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7340120,1,ttth,0,1.0
2.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,-1.4,1.6,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,0.6000000000000001,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,3.4,0.8000000000000002,,,,7.5,,,,6.75,7.8,,,,,0.1576400406984457,,,,-0.4652223323598006,0.4963183651624973,,7.35,1.0499999999999998,0.0629120245003808,0.4963183651624973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7420201,7,ttth,0,1.0
4.0,3.0,4.0,5.0,5.0,2.0,3.0,3.0,2.0,1.0,0.7999999999999998,-0.2000000000000001,0.7999999999999998,1.7999999999999998,1.7999999999999998,-1.2000000000000002,-0.2000000000000001,-0.2000000000000001,-1.2000000000000002,-2.2,3.2,1.2489995996796797,,,,7.6,,,,6.25,7.75,,,,,0.2755251181726165,,,,-1.0067476811143985,0.4351086915050761,,7.2,1.5,-0.0987046238122352,0.4351086915050761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510203,5,ttth,0,1.0
1.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,-2.6,1.4,0.3999999999999999,1.4,0.3999999999999999,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,3.6,1.1135528725660042,7.0,6.6,7.0,,,,,,,,0.0377731080191883,0.2716381681596,-0.3602780677620026,,,,,,,,6.866666666666667,0.4000000000000003,-0.0169555971944047,0.2716381681596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7810103,4,ttth,0,1.0
3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,4.0,0.7745966692414834,,,7.2,7.5,,,,8.2,,,,,-0.1673170292840685,0.1576400406984457,,,,1.105201179028532,,,7.633333333333333,0.9999999999999992,0.3651747301476364,1.105201179028532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340120,1,ttth,0,1.0
3.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,-1.5,0.5,-0.5,-1.5,0.5,0.5,0.5,0.5,0.5,0.5,4.5,0.806225774829855,,,,6.5,,,,8.25,8.6,,,,,-1.0212107340432657,,,,1.1593537139039929,1.475673143681241,,7.783333333333334,2.0999999999999996,0.5379387078473227,1.475673143681241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7480201,0,ttth,0,1.0
4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.2000000000000002,1.2000000000000002,0.2000000000000001,-0.7999999999999998,0.2000000000000001,-0.7999999999999998,-0.7999999999999998,0.2000000000000001,0.2000000000000001,-0.7999999999999998,2.8,0.7483314773547882,7.4,,6.6,8.25,,,,,,,0.3970999751026445,,-0.7462001447178707,1.0417781217547293,,,,,,,7.416666666666667,1.6500000000000004,0.2308926507131677,1.0417781217547293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810201,4,ttth,0,1.0
4.0,1.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,-0.2000000000000001,-3.2,-1.2000000000000002,0.7999999999999998,-0.2000000000000001,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,4.2,1.24899959967968,,,,7.2,,,,6.25,6.25,,,,,-0.1960151917240674,,,,-1.0067476811143985,-1.4011815182175686,,6.566666666666666,0.9500000000000002,-0.8679814636853447,-0.1960151917240674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7510202,5,ttth,0,1.0
2.0,4.0,4.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,-0.5,1.5,1.5,0.5,2.5,-1.5,-0.5,-0.5,-1.5,-1.5,2.5,1.3601470508735445,6.0,,4.8,5.4,,,,,,,-0.8605440596894514,,-2.482849491019275,-2.3179465862591475,,,,,,,5.400000000000001,1.2000000000000002,-1.8871133789892915,-0.8605440596894514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7510202,5,ttth,0,1.0
4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.2999999999999998,1.2999999999999998,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,0.2999999999999998,0.2999999999999998,-0.7000000000000002,-1.7000000000000002,0.2999999999999998,2.7,0.9,,,8.6,8.8,,,,8.0,,,,,1.183410240061468,1.6901460478626713,,,,0.8885910395266937,,,8.466666666666667,0.8000000000000007,1.2540491091502777,1.6901460478626713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7380107,8,ttth,0,1.0
5.0,1.0,2.0,3.0,3.0,2.0,1.0,5.0,2.0,3.0,2.3,-1.7000000000000002,-0.7000000000000002,0.2999999999999998,0.2999999999999998,-0.7000000000000002,-1.7000000000000002,2.3,-0.7000000000000002,0.2999999999999998,2.7,1.3453624047073711,,,,6.5,,,,7.5,7.4,,,,,-1.0212107340432657,,,,0.347065690772096,0.006640975903126,,7.133333333333333,1.0,-0.2225013557893479,0.347065690772096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810201,4,ttth,0,1.0
2.0,5.0,2.0,4.0,4.0,1.0,1.0,3.0,5.0,2.0,-0.8999999999999999,2.1,-0.8999999999999999,1.1,1.1,-1.9,-1.9,0.1,2.1,-0.8999999999999999,2.9,1.445683229480096,,,,7.4,,,,6.75,8.25,,,,,0.039754963224275,,,,-0.4652223323598006,1.047205428079291,,7.466666666666666,1.5,0.2072460196479218,1.047205428079291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7380107,8,ttth,0,1.0
3.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.7745966692414834,7.2,,8.8,7.5,,,,,,,0.2174365415609164,,1.3763712785394029,0.1576400406984457,,,,,,,7.833333333333333,1.6000000000000003,0.5838159535995883,1.3763712785394029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340115,1,ttth,0,1.0
4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.6324555320336759,,,,8.0,,,,7.5,8.0,,,,,0.7470654280693014,,,,0.347065690772096,0.7411570597921835,,7.833333333333333,0.5,0.6117627262111937,0.7470654280693014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7340120,1,ttth,0,1.0
3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,0.1,0.1,-0.8999999999999999,1.1,0.1,0.1,0.1,1.1,-0.8999999999999999,-0.8999999999999999,2.9,0.7000000000000001,,,,7.75,,,,,8.75,7.8,,,,0.4523527343838736,,,,,1.659302164653506,0.8053457826811653,8.1,1.0,0.9723335605728484,1.659302164653506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7420201,7,ttth,0,1.0
1.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,-0.8999999999999999,2.1,0.1,3.1,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,0.1,-0.8999999999999999,1.9,1.374772708486752,,,,5.0,,,,5.75,7.6,,,,,-2.789486896155833,,,,-1.5482730298689962,0.2514796705328112,,6.116666666666667,2.5999999999999996,-1.362093418497339,0.2514796705328112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510202,5,ttth,0,1.0
2.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,-0.7999999999999998,1.2000000000000002,-0.7999999999999998,0.2000000000000001,-0.7999999999999998,-0.7999999999999998,0.2000000000000001,-0.7999999999999998,1.2000000000000002,1.2000000000000002,2.8,0.8717797887081347,,,,6.0,,,,8.75,7.2,,,,,-1.6106361214141214,,,,1.7008790626585903,-0.2381977187265601,,7.316666666666666,2.75,-0.049318259160697,1.7008790626585903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7540101,7,ttth,0,1.0
