ma_nganh,ma_nhom,nganh_hoc,to_hop_thi,nguon,is_that,sample_weight,likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu
7340122,1,Thương mại điện tử,A00,ttth,0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,0.7999999999999998,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,-1.2000000000000002,4.2,0.6,,,,7.75,,,,8.0,7.4,,,,,0.45345327613626163,,,,0.8701571282988448,0.012470851630527203,,7.716666666666666,0.5999999999999996,0.44536041868854453,0.8701571282988448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7340122,1,Thương mại điện tử,A01,ttth,0,1.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-1.2999999999999998,4.3,0.6403124237432849,,,8.0,6.75,,,,8.0,,,,,0.6105038995581906,-0.7344252504932886,,,,0.8701571282988448,,,7.583333333333333,1.25,0.24874525912124898,0.8701571282988448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340122,1,Thương mại điện tử,D01,ttth,0,1.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-1.2999999999999998,4.3,0.6403124237432849,7.4,,6.6,8.0,,,,,,,0.4104457930550405,,-0.7251245908971752,0.7504229077936492,,,,,,,7.333333333333333,1.4000000000000004,0.1452480366505048,0.7504229077936492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7340122,1,Thương mại điện tử,A00,ttth,0,1.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-1.2999999999999998,4.3,0.6403124237432849,,,,6.75,,,,7.75,7.4,,,,,-0.7344252504932886,,,,0.59777044786603,0.012470851630527203,,7.3,1.0,-0.0413946503322438,0.59777044786603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340122,1,Thương mại điện tử,A01,ttth,0,1.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,0.7999999999999998,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,-1.2000000000000002,0.7999999999999998,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,-1.2000000000000002,4.2,0.7483314773547882,,,7.8,8.75,,,,7.4,,,,,0.4196998294931383,1.6413318027658117,,,,0.21642909526008938,,,7.983333333333334,1.3499999999999996,0.7591535758396798,1.6413318027658117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340122,1,Thương mại điện tử,A00,ttth,0,1.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,0.5,-0.5,0.5,-0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,4.5,0.5,,,,7.0,,,,7.5,7.8,,,,,-0.437455618835901,,,,0.325383767433215,0.49383626501010824,,7.433333333333334,0.7999999999999998,0.12725480453580743,0.49383626501010824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,6.25,,7.8,7.8,,,,,,,-0.6284451719385691,,0.4196998294931383,0.512847202467739,,,,,,,7.283333333333334,1.5499999999999998,0.10136728667410272,0.512847202467739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,5.0,,7.2,8.0,,,,,,,-1.7576744817142314,,-0.152712380702018,0.7504229077936492,,,,,,,6.733333333333333,3.0,-0.3866546515408668,0.7504229077936492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,6.6,,7.8,8.25,,,,,,,-0.31226096520138397,,0.4196998294931383,1.0473925394510366,,,,,,,7.55,1.6500000000000004,0.384943801247597,1.0473925394510366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,-1.2999999999999998,0.7000000000000002,0.7000000000000002,-1.2999999999999998,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,3.3,0.7810249675906654,4.6,,5.2,7.75,,,,,,,-2.1190278608424435,,-2.06075308135254,0.45345327613626163,,,,,,,5.8500000000000005,3.1500000000000004,-1.242109222019574,0.45345327613626163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,5.4,,7.0,6.5,,,,,,,-1.396321102586019,,-0.3435164507670704,-1.031394882150676,,,,,,,6.3,1.5999999999999996,-0.9237441451679217,-0.3435164507670704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,4.2,,5.6,8.0,,,,,,,-2.480381239970655,,-1.6791449412224362,0.7504229077936492,,,,,,,5.933333333333334,3.8,-1.1363677577998141,0.7504229077936492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,A00,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,,,,6.6,,,,6.75,7.75,,,,,-0.9126070294877215,,,,-0.4917762738652298,0.4336655883376608,,7.033333333333334,1.1500000000000004,-0.3235725716717635,0.4336655883376608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,5.0,-1.6,0.3999999999999999,0.3999999999999999,-1.6,0.3999999999999999,-0.6000000000000001,0.3999999999999999,1.4,-0.6000000000000001,1.4,3.6,1.019803902718557,5.6,,6.4,7.0,,,,,,,-1.2156444130219137,,-0.9159286609622267,-0.437455618835901,,,,,,,6.333333333333333,1.4000000000000004,-0.8563428976066806,-0.437455618835901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,4.0,-1.2999999999999998,0.7000000000000002,0.7000000000000002,-1.2999999999999998,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,1.7000000000000002,-0.2999999999999998,0.7000000000000002,3.3,1.004987562112089,6.0,,7.0,6.25,,,,,,,-0.8542910338937015,,-0.3435164507670704,-1.3283645138080635,,,,,,,6.416666666666667,1.0,-0.8420573328229451,-0.3435164507670704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,A00,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,,,,5.0,,,,7.5,6.6,,,,,-2.8132126720950015,,,,0.325383767433215,-0.950259975128637,,6.366666666666667,2.5,-1.1460296265968077,0.325383767433215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,7.0,,4.4,7.0,,,,,,,0.04909241392682824,,-2.8239693616127486,-0.437455618835901,,,,,,,6.133333333333333,2.5999999999999996,-1.0707775221739404,0.04909241392682824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,6.2,,7.4,7.5,,,,,,,-0.6736143443295954,,0.03809168936303438,0.15648364447887408,,,,,,,7.033333333333334,1.2999999999999998,-0.15967967016256232,0.15648364447887408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,A00,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,,,,6.0,,,,7.25,7.0,,,,,-1.625334145465451,,,,0.05299708700040004,-0.4688945617490549,,6.75,1.25,-0.6804105400713687,0.05299708700040004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,A01,ttth,0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,-1.4,0.6000000000000001,0.6000000000000001,-1.4,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,1.6,-0.3999999999999999,0.6000000000000001,3.4,0.9165151389911681,,,7.2,6.75,,,,6.4,,,,,-0.152712380702018,-0.7344252504932886,,,,-0.8731176264711704,,,6.783333333333334,0.7999999999999998,-0.5867517525554923,-0.152712380702018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,7.4,,7.6,6.0,,,,,,,0.4104457930550405,,0.2288957594280859,-1.625334145465451,,,,,,,7.0,1.5999999999999996,-0.32866419766077487,0.4104457930550405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,7.25,,4.6,7.4,,,,,,,0.2749382758819607,,-2.633165291547697,0.037695791815919484,,,,,,,6.416666666666667,2.8000000000000007,-0.7735104079499391,0.2749382758819607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,A00,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,,,,7.0,,,,6.5,6.5,,,,,-0.437455618835901,,,,-0.7641629542980448,-1.070601328473532,,6.666666666666667,0.5,-0.7574066338691594,-0.437455618835901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,A01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,,,7.2,7.0,,,,7.4,,,,,-0.152712380702018,-0.437455618835901,,,,0.21642909526008938,,,7.2,0.40000000000000036,-0.12457963475927654,0.21642909526008938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,A01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,,,7.2,7.5,,,,8.2,,,,,-0.152712380702018,0.15648364447887408,,,,1.0880664726450961,,,7.633333333333333,0.9999999999999991,0.36394591214065075,1.0880664726450961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,4.2,,6.4,7.25,,,,,,,-2.480381239970655,,-0.9159286609622267,-0.14048598717851346,,,,,,,5.95,3.05,-1.1789319627037984,-0.14048598717851346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,5.0,,7.4,8.5,,,,,,,-1.7576744817142314,,0.03809168936303438,1.3443621711084242,,,,,,,6.966666666666666,3.5,-0.12507354041425764,1.3443621711084242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,A00,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,,,,5.0,,,,6.5,6.2,,,,,-2.8132126720950015,,,,-0.7641629542980448,-1.4316253885082182,,5.8999999999999995,1.5,-1.6696670049670883,-0.7641629542980448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,7.0,,7.8,8.0,,,,,,,0.04909241392682824,,0.4196998294931383,0.7504229077936492,,,,,,,7.6000000000000005,1.0,0.4064050504045385,0.7504229077936492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,5.0,,6.8,7.25,,,,,,,-1.7576744817142314,,-0.5343205208321228,-0.14048598717851346,,,,,,,6.3500000000000005,2.25,-0.8108269965749559,-0.14048598717851346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.2999999999999998,-1.2999999999999998,0.7000000000000002,-1.2999999999999998,0.7000000000000002,-0.2999999999999998,0.7000000000000002,1.7000000000000002,-0.2999999999999998,0.7000000000000002,3.3,1.004987562112089,8.0,,4.4,7.6,,,,,,,0.952475861747358,,-2.8239693616127486,0.2752714971418287,,,,,,,6.666666666666667,3.5999999999999996,-0.532074000907854,0.952475861747358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,5.6,,6.8,7.25,,,,,,,-1.2156444130219137,,-0.5343205208321228,-0.14048598717851346,,,,,,,6.55,1.6500000000000004,-0.6301503070108501,-0.14048598717851346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,A00,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,-1.2999999999999998,0.7000000000000002,0.7000000000000002,-1.2999999999999998,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,3.3,0.7810249675906654,,,,5.75,,,,8.0,7.4,,,,,-1.9223037771228386,,,,0.8701571282988448,0.012470851630527203,,7.05,2.25,-0.3465585990644888,0.8701571282988448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,7.5,,4.8,6.4,,,,,,,0.5007841378370931,,-2.4423612214826447,-1.1501827348136306,,,,,,,6.233333333333334,2.7,-1.0305866061530606,0.5007841378370931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,A01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,,,7.0,6.75,,,,7.8,,,,,-0.3435164507670704,-0.7344252504932886,,,,0.6522477839525928,,,7.183333333333334,1.0499999999999998,-0.14189797243592206,0.6522477839525928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,7.0,,3.4,6.6,,,,,,,0.04909241392682824,,-3.77798971193801,-0.9126070294877215,,,,,,,5.666666666666667,3.6,-1.5471681091663012,0.04909241392682824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,A00,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,,,,8.4,,,,7.0,6.25,,,,,1.2255743184454697,,,,-0.2193895934324149,-1.3714547118357707,,7.216666666666666,2.1500000000000004,-0.1217566622742386,1.2255743184454697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,8.0,,8.0,6.8,,,,,,,0.952475861747358,,0.6105038995581906,-0.6750313241618112,,,,,,,7.6000000000000005,1.2000000000000002,0.29598281238124585,0.952475861747358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,-1.4,0.6000000000000001,0.6000000000000001,-1.4,0.6000000000000001,-0.3999999999999999,0.6000000000000001,0.6000000000000001,-0.3999999999999999,0.6000000000000001,3.4,0.8,7.0,,6.2,8.25,,,,,,,0.04909241392682824,,-1.106732731027279,1.0473925394510366,,,,,,,7.1499999999999995,2.05,-0.0034159258831380304,1.0473925394510366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,6.6,,7.4,7.75,,,,,,,-0.31226096520138397,,0.03809168936303438,0.45345327613626163,,,,,,,7.25,1.1500000000000004,0.05976133343263734,0.45345327613626163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,6.6,,7.4,7.25,,,,,,,-0.31226096520138397,,0.03809168936303438,-0.14048598717851346,,,,,,,7.083333333333333,0.8000000000000007,-0.138218421005621,0.03809168936303438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,7.8,,7.0,7.0,,,,,,,0.7717991721832519,,-0.3435164507670704,-0.437455618835901,,,,,,,7.266666666666667,0.7999999999999998,-0.0030576324732398317,0.7717991721832519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,D01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,7.0,,6.6,8.25,,,,,,,0.04909241392682824,,-0.7251245908971752,1.0473925394510366,,,,,,,7.283333333333334,1.6500000000000004,0.12378678749356324,1.0473925394510366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7340123,3,Kinh doanh thời trang và dệt may,A01,ttth,0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,-1.5,0.5,0.5,-1.5,0.5,-0.5,0.5,1.5,-0.5,0.5,3.5,0.9219544457292888,,,7.8,7.6,,,,6.75,,,,,0.4196998294931383,0.2752714971418287,,,,-0.4917762738652298,,,7.383333333333333,1.0499999999999998,0.06773168425657905,0.4196998294931383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
