idx,fold,y,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38
36,3,10,0.003495320389776886,0.004718681772250388,0.016748134468087497,0.00976209996764335,0.021562451669086793,0.008219025192741715,0.013701769606374233,0.043995358753472616,0.027161372324392943,0.03610515637144309,0.03287155804099647,0.022983598634755957,0.09065661782621662,0.005931898984619548,0.012525730625631122,0.004661451163798603,0.011945646154847885,0.08010867195159406,0.03582202477201797,0.056769546790283225,0.021916395352255164,0.08212696539825184,0.008982453357877607,0.0069828655037001185,0.008701084730394541,0.0064991200791899425,0.008292483065630801,0.019891107480603465,0.023487929420173876,0.005430564803805343,0.005623249851734228,0.04006603058496937,0.010012350592131767,0.02909169455880467,0.031756913260726174,0.03181280532121259,0.00984051791569381,0.10359472321476637,0.00614463004804731
41,3,13,0.011737705364483654,0.011859083156399148,0.009565767671531158,0.035618055210488136,0.009407897295299913,0.021174704955896455,0.0034927402841167933,0.0063656312246953865,0.004494655293479793,0.0037093586298819164,0.011324617101500394,0.001814121989898393,0.007252679147519816,0.05686996822116338,0.005262276581170986,0.0018284164569227024,0.0058202584373103885,0.00467343452088413,0.05185500998199829,0.0396009015419984,0.05962023194708674,0.01776376637935498,0.07751373216303806,0.023829333332950214,0.0030337740673137335,0.0026785363758999475,0.006965063751215418,0.013053243468514858,0.025360246142177318,0.004488470362031644,0.00872440809572143,0.317493341500782,0.034006595303544475,0.03189352700297581,0.025211517384998643,0.019972907363460943,0.015463693972707481,0.00480985549700382,0.0043904728225833715
43,3,18,0.0025700495716170003,0.0033888777888133677,0.008707632603123105,0.00900132958839474,0.006059235274784792,0.005753684985632356,0.013457900559127453,0.0049758244185493265,0.004835098964305381,0.004352343672259412,0.008000873939020601,0.0010055620724879041,0.0020615857634569256,0.0022198368057252727,0.004490905019710151,0.00243868040703997,0.008347324275612498,0.012694156004374473,0.08077100060021113,0.10263535046004131,0.08343552223999401,0.02584177824085108,0.015668868012515585,0.012536583467716994,0.002490879700613088,0.0033066587349624716,0.004975650840938671,0.29972206645386146,0.0028982472142690605,0.0017328239113030763,0.001968644801448489,0.18424715727505298,0.0055888928638250755,0.00962057961196628,0.019657878885705703,0.01458670297074624,0.0058091426040522975,0.014137658783466516,0.004007010612423838
45,3,3,0.04455058022018573,0.011897927134553577,0.06669161795602384,0.083176684034071,0.09198907455430143,0.08086940229214262,0.03606953353135577,0.023634894305521622,0.13728703730429925,0.015481920959925548,0.10083900978915002,0.004365907795054777,0.007390442895925141,0.010472428515402848,0.001984863922945011,0.0022919820404436954,0.01626928099479294,0.006320674842963836,0.00395103577701938,0.005201598535072555,0.005457280928859162,0.010902376488023297,0.004766897686944131,0.0034118936884160664,0.005788070880921116,0.023748074258660698,0.022479881887539528,0.002759921472393654,0.026715897466688114,0.003337049988835805,0.012855656110094574,0.005382663963584606,0.03110626515784109,0.022354046572205067,0.03191632021691453,0.022010284049857907,0.005226154275929768,0.005147544789964317,0.0038978227151759436
49,3,27,0.0013810208854751103,0.0009361089915622148,0.014436881011909626,0.007220149271110658,0.006540374080666422,0.00578524057963011,0.01309594216940514,0.02172086498086721,0.08117182056375008,0.014126834614388234,0.013117492729481196,0.002262498938719144,0.0064538693492410424,0.012618454409203894,0.027140086871850364,0.005527356512108681,0.07077720806855034,0.061537626166216434,0.0314757527932363,0.08022813101921,0.037038135398561815,0.01931406902722461,0.04403251422578353,0.015161416173708624,0.00426670062134736,0.003952874064479769,0.006440407920550799,0.0586022322938784,0.015054473800048302,0.009395607705926512,0.020007231152262012,0.012597139986109349,0.09438406010627018,0.036555681873946644,0.05398814641844089,0.057281415862673275,0.010040539436803136,0.017066604590478283,0.007267035334924333
55,3,2,0.0017344004917118332,0.0026755587161417637,0.024287236808470083,0.02455742736395985,0.017755849928282462,0.0289889120931881,0.017804697477670568,0.008984638755567112,0.014769769110100568,0.04932315990748382,0.027421707291183123,0.3068612678537473,0.041400866465528055,0.002648847264216133,0.02221128005652653,0.020760872696640103,0.0207045918546238,0.05323867516350423,0.040371589076897904,0.0224533636725648,0.02570457038408485,0.051827536152052565,0.017509027842636343,0.030838528025714285,0.001631948250907671,0.019174873792738297,0.009829197097518056,0.016547839506922093,0.0039129033004568275,0.0017974851818970043,0.002214967974554411,0.04894515727606213,0.0025269356559696125,0.003786192990145816,0.004543966558314344,0.0030933695018453373,0.0024525726027545785,0.002492040360487957,0.0022161754969294623
64,3,21,0.003195926427185011,0.0017839557012182291,0.011113782595032025,0.0054541687471083376,0.007711895207479806,0.00246488692308559,0.0030731384779346983,0.026765270165534358,0.010410688667580955,0.0029068779181663455,0.008068902864760821,0.00205051529059371,0.004030962665739116,0.009494571196999875,0.019058036951934906,0.010971086356499269,0.013083453194383128,0.01618332889374051,0.05036959596983973,0.2099617305889951,0.13146652973817366,0.054183118049171995,0.13061419556494042,0.07097848203964494,0.003668537564026529,0.001976282852087198,0.004157603224780044,0.012774872115048332,0.009565329072815694,0.010161242607369425,0.0112542760241213,0.013633998105643317,0.008062928340633845,0.008274745549772656,0.010016805409739295,0.009048503629907934,0.026616986204704134,0.05994467310984245,0.005448115993765228
67,3,17,0.029282403726727545,0.005579891622003498,0.08113245849136844,0.05938041434904319,0.15424751496215455,0.07063573975570261,0.009916135258163001,0.007945031087717012,0.08341158066133385,0.012261242422255047,0.040418672411942747,0.003928694813521083,0.01125045099155838,0.006776131026195466,0.004777001769294225,0.004168109031577108,0.030819802506310653,0.008454745451603997,0.011127723047032785,0.03812083382914209,0.10428265399875222,0.014369872805052862,0.02010826491345442,0.011855152336807942,0.002743661083557603,0.01016545130531433,0.03085868513576141,0.006890764010806591,0.00723775819288373,0.002200239479007889,0.0043078391893788285,0.010266287339436245,0.007541153066348448,0.030967046012092287,0.020806749044251036,0.024863364195038807,0.009636652227950309,0.004189928780500746,0.0030738996689570175
71,3,9,0.0007715937430929851,0.0006611926327427769,0.04728403500783041,0.05541869549529511,0.0968639207513652,0.07337622112240287,0.015257696392192967,0.03130151675741965,0.1989466844158232,0.024516321518690355,0.14768255088869855,0.002083895929501726,0.004321091257425521,0.008485065052931264,0.00964095345383404,0.006330640469464033,0.01626953369751271,0.008457479176390774,0.008235809839249767,0.009251834391555023,0.011867192996788432,0.015355336301182533,0.013665785168160964,0.005737896013999161,0.0021326151732908357,0.07762516996712909,0.030065801927113122,0.00465940387152761,0.028471916185181825,0.004124333499274822,0.009526669232555275,0.006333145740413693,0.0020404066509275465,0.005140122371108714,0.0035509859923558273,0.007236567206833859,0.0015181086430723864,0.001861276655436678,0.003930534410228628
72,3,28,6.846712414415209e-05,6.205581176676485e-05,0.0010595137163201445,0.0013075209571413253,0.000896872810180428,0.0007466289485341552,0.00022196513655503341,0.004898298482569335,0.0010642683929973952,0.00021450469110960137,0.0013057458995584083,0.00014888087978715757,0.0008187656309962724,0.788260837459741,0.00010592983756911562,0.00010502032143628652,0.000660092023330065,0.0004057887573377525,0.0001971254153325555,0.00027138074656287976,0.0002346593052315769,0.00037992714018137016,0.0035392408624125462,0.0002943504253639543,0.0011662439928561107,0.00028595058921324583,0.0005347289054418049,0.00019741420905737442,0.16206006848055893,0.004976329959974037,0.017538378586544636,0.0002958192798287579,0.0001920765755452827,0.0003968047462501149,0.0003219747959121173,0.00041167735464568505,0.0009993427940627644,0.0003125945516886948,0.0030427544022610846
77,3,19,0.006125155430212928,0.002092770298628648,0.005174899409203076,0.0025029305159278824,0.008877476528361633,0.0037739881977277177,0.0023009123290505724,0.004712677511496171,0.006881073734818875,0.00344097408886028,0.0038242264629300086,0.0020939388216710767,0.003818919631041193,0.0020291452984457555,0.10548712276194164,0.18108095440611643,0.2159094439856912,0.14028836654113913,0.055581919801852675,0.04424279155888019,0.04074971376334957,0.11768346333140614,0.0064763077251169185,0.007440072915509632,0.0017762232035072785,0.002456953220457494,0.0015942324461860418,0.004554551009153748,0.001747239730007862,0.0010725623728277578,0.0013596967473315676,0.005247040144544627,0.0007331397454121391,0.0012163445616074765,0.0010221667623790337,0.0010985655995459393,0.001133194831422686,0.0007834761856997929,0.0016153683905372883
78,3,27,0.004798595474201422,0.03366075847816711,0.01084409053662087,0.004392215854753572,0.0026082904286094557,0.012400047051227282,0.0038400307151896774,0.0014675840554708656,0.0022868616359170008,0.0022404136335524173,0.0032928987520425197,0.0006703614713143727,0.0012854184320581945,0.0006630725765314462,0.004532362470612977,0.0009335052033067243,0.004594253472414476,0.004120707582185377,0.23883713353535307,0.12569173087234875,0.16612348008072034,0.022719406426585143,0.010607694037588626,0.00818210216656253,0.0007694415817904767,0.0012925070437062064,0.00410086140191479,0.1613513562772301,0.0007397809301066039,0.0004926973060636703,0.0004452699739088492,0.11874453759397331,0.007525568292589619,0.004559922346580364,0.01782208606822595,0.007990318017313636,0.001477313657759666,0.0012010984738933738,0.0006942260916093247
89,3,23,0.00700779929680615,0.003347169159029528,0.017013678271059866,0.006764494344439765,0.010960936225009184,0.009650123619650808,0.0035810482880478363,0.05439094267292991,0.016219366202323084,0.0045247226867543245,0.012442261922977498,0.003179305533096724,0.007997199434917168,0.05439720909033035,0.00844336314107857,0.009984453854575762,0.11691322881294916,0.03192382440817101,0.04910776602460191,0.06036075679321269,0.05086064998352813,0.09675758273779683,0.05357273838043064,0.07643662954768414,0.010815060412679746,0.009830243226099612,0.006610785698965463,0.010148997347020601,0.014718630678317048,0.013205913981028007,0.09597782202450601,0.013519432369286337,0.0034245583802953792,0.0027707250152334104,0.0025637202413253124,0.0029413423080117593,0.0017125973254491524,0.002067868572747953,0.043855051987633356
92,3,28,0.00011729524174662205,0.000114764394528729,0.0005207181990857687,0.0004357380284908317,0.0004745999855217001,0.000579707779307949,0.000247341713472541,0.01736149464791952,0.0005219265770925286,0.000487036587614069,0.0011568017811944865,0.00020494172142678866,0.0007010260078442681,0.6293494933551949,0.00038633611671786046,0.0003081600407504055,0.0014624602977801114,0.0008131139616752859,0.0011797342649851705,0.0009316690706348168,0.0008533074798911194,0.0019780018919266845,0.004865618663227654,0.0012662230658558112,0.004672860084571619,0.0004321743763283339,0.00043691480056420797,0.001680613852300884,0.18059749767934538,0.04115914708119983,0.07086584027157766,0.0011844447847905127,0.00046061192653520147,0.0006869321696659691,0.0006975132698929706,0.0006849350385630512,0.012452128723756435,0.003414130807280498,0.014256744259742046
97,3,31,0.009180843989512015,0.00624792746896174,0.10360630827510106,0.09899014153395673,0.053072229120716234,0.033151538252452546,0.16252111842937791,0.005815255787852667,0.15236726119632496,0.03736373598825266,0.11278066548243193,0.0015798492387198953,0.0029416117758315832,0.0031905847827268623,0.0014229324888948428,0.0026579664219944735,0.010898501214895004,0.004262932736411052,0.004189530193165107,0.005757299469975177,0.005884595367508394,0.00489981146385641,0.004170089453024823,0.005540422029594596,0.0027632953099650213,0.0324080826022523,0.035895407843234355,0.001990114881122175,0.008719157152629883,0.0021714143137185615,0.0033630919562684203,0.0053155141156191535,0.007361942497875247,0.026463386663598994,0.012399514116393201,0.018241954565479654,0.0032944783427039078,0.00433252997844068,0.0027869634991598215
102,3,9,0.000919312665226347,0.0008743201256379939,0.09949687378596535,0.018410287353963425,0.028295492996896175,0.024475226772554273,0.006763539331893895,0.03871682664170132,0.05723713913471744,0.00592407475942451,0.15339048180386833,0.003145761492256691,0.010059487522260591,0.02184556652842685,0.003152347112088426,0.0025401080754953688,0.04654354488481586,0.012098999837215099,0.0036402164546554326,0.00475156930947259,0.009249914825267033,0.013084254930015056,0.012561823147643848,0.004887732534110088,0.007030710798969244,0.0084094920410603,0.014684201802604826,0.0022332654300173086,0.22642879484831865,0.01965256987597818,0.08996313530570132,0.004977806224601987,0.002035605539611402,0.004219001056567078,0.004492099292199491,0.005719503129662562,0.0020448348769081318,0.002377631786653718,0.02366644596557397
108,3,1,0.007315743016672957,0.004964082481037213,0.15952180342996897,0.08444472657992368,0.048923836935379994,0.14430886166625026,0.014805440797577953,0.010553622759207279,0.09536973340160593,0.046545821415342234,0.10490006084497566,0.017166683273335284,0.03145992469547632,0.002551329335084893,0.00482166932157436,0.003925057386522552,0.01053026111125401,0.012749210796966469,0.0053992248755799395,0.008809834091535913,0.009421687993638605,0.01574698473197798,0.004768872447124679,0.0039802416699263226,0.0015710838045084542,0.03473298770575713,0.018716170719578613,0.0034591395258021748,0.0036957693389805526,0.0014891074991790418,0.0037612197580842205,0.01021810543645768,0.004290636963415547,0.023579798904525433,0.008747094134106154,0.025577956426626323,0.0024411522071081803,0.002551485035923717,0.002183577482007692
110,3,13,0.00019517056684162875,0.00020282986195152894,0.001079231400563628,0.0007122278586618277,0.0008171466109895341,0.0007865402622598858,0.000978653250962749,0.012541007806094639,0.0008613303329258286,0.0015979787999725018,0.0014383975244835737,0.00041487153049548357,0.0007307186590632003,0.6475134464245083,0.0008663351741018129,0.0004097002416019392,0.0009093317628033132,0.0012590624493915396,0.002478110099567466,0.002023214050711289,0.0022196026627395375,0.00358230236754595,0.019884401834306318,0.006266568786576947,0.01844785827271726,0.0023706308199571836,0.0005599555397996408,0.0027474173109308555,0.07005793020548683,0.02344637792035295,0.07402402745880704,0.004587818195460028,0.0006406791013993047,0.0008673357953754801,0.000833639415757887,0.0007816092869864418,0.012176816075630164,0.0027982367996875626,0.07589148748253084
117,3,10,0.01742955213480832,0.043838737956951625,0.11458985294560309,0.11458290614716626,0.06726695072753168,0.031058614218334734,0.06457624938702626,0.007351576197842568,0.10228581409817851,0.025973184780119302,0.10305352857106324,0.0029804610111501015,0.004970650430918781,0.0015826705994141173,0.004314279424786938,0.012568383046609073,0.07009465956050531,0.024126705469246286,0.002768967201488561,0.002651222342364396,0.002814010894138549,0.00408192385648933,0.0016924155489681733,0.001493954554172088,0.0008962985080493808,0.03192041643229595,0.04345240488566382,0.0013751499853650916,0.003692079560555832,0.0009831683735797478,0.0017931929878487905,0.004559724741838263,0.0072627367887358185,0.019477787785877554,0.016712347543472166,0.031443822647647904,0.002260705050286528,0.004868580257940333,0.0011543133459654721
121,3,4,0.002539801403024626,0.002176782148399976,0.13852419285325188,0.4274245482733841,0.08161697535940966,0.049975110726997715,0.07733083337377321,0.0013792894605524186,0.03237945779093538,0.00791492564930727,0.07274493333922878,0.0012248705693647338,0.002944576814982102,0.0011246963879750602,0.0027732211950261946,0.0019578177786837526,0.004241662671649782,0.005217533590115675,0.0022107415740077697,0.00330065872894152,0.005459021909081096,0.0022774778240632226,0.002329513030013386,0.0020974112216546404,0.0009648415310369277,0.018903663626524642,0.015045694519561033,0.0011848271536653828,0.003836775660337669,0.0006051734133005275,0.0007565432097929214,0.01211188948194974,0.0010460956966228151,0.005288927636573033,0.0028233375218810128,0.003490151410556466,0.0010209321844429704,0.0009454347001517646,0.000809658579779173
123,3,38,0.0015131023326215094,0.0007651009540592408,0.024830265418623505,0.0858240076186584,0.020038238655216617,0.016658752529540615,0.003686554185921055,0.015313259921306078,0.013440694665940195,0.011513128128322362,0.03731580115835777,0.006254899140919033,0.0211666975536327,0.006657720065648453,0.021463792542957803,0.029282634224749724,0.03895377707023814,0.02943347305746587,0.029645620193998204,0.03275507994164927,0.05965045877069242,0.18627457359267982,0.02937477573665717,0.012068218214939815,0.022096168319173094,0.029049798743347826,0.027249693863914834,0.006543148861739174,0.037717119345944586,0.004612770648079617,0.006021188287230717,0.016882226477702798,0.003908103675252065,0.01056865706291037,0.0029096438539549826,0.0033013714273162314,0.0033990769845884624,0.00787642165026055,0.083983985123789
125,3,33,0.003329889434479633,0.01028297094128067,0.017145231314759073,0.006903790948187059,0.004329409751233671,0.003478227552176831,0.021063918749411114,0.016204331428468523,0.0055572775245032865,0.015505703204448842,0.009896514828429688,0.0024307223953753685,0.011536967986597901,0.007378716055961952,0.008168557581135391,0.004556038269910945,0.005881976928823816,0.014967299820009829,0.03393801277272221,0.011552855353992367,0.011963673074671477,0.03243613553025734,0.0032592836663497067,0.004336074130620167,0.11402642871609607,0.003263470572414202,0.005924989940598216,0.012489750476201563,0.028659818316602064,0.007088927607322878,0.020154019348716988,0.01268513610440474,0.043587672041075394,0.10356105858876583,0.09439457020526838,0.22849985010812732,0.013249463563151495,0.022011100261239896,0.024300164906208253
129,3,16,0.0018346199200598395,0.0008585192420716713,0.0709305696010164,0.15285851749231769,0.05470641435336195,0.12263077855918485,0.011682471375488652,0.00240591476652459,0.05269872126504105,0.009746870001935713,0.3244544473770323,0.0009329465524007346,0.0037246521833313334,0.004477766125080242,0.0014833111335795996,0.001539511127583811,0.011378079856138383,0.003979937477930665,0.0022621857568559073,0.002867257591855009,0.003635743291821094,0.00297933735296486,0.009494183228587994,0.0017231976628026928,0.0016555672986804993,0.018559220410277973,0.033742485179301326,0.0014267824318651078,0.020003835165628918,0.0031228123756242726,0.0036779744181827745,0.006847373560430484,0.008787664123080501,0.008439269776869346,0.012111662452833951,0.018045654140342194,0.0020241150748137884,0.0025045401848318737,0.003765090112269918
133,3,16,0.23501849794527976,0.16086186521961432,0.025670906089135945,0.09730003401745337,0.08632264883159192,0.022139731831724133,0.005277141463949257,0.002146690958210691,0.05533795598821283,0.00774406997726059,0.07684499016432236,0.02739260148123315,0.02370347671460312,0.0014183890563921845,0.002698839911136116,0.006330261129463914,0.01561753788477583,0.009485132705106933,0.003063604781411401,0.00449657931252161,0.003898385915699236,0.006603798784092042,0.0023132906132739663,0.002091222198866517,0.000810035253303975,0.03806555660521419,0.01964898541841436,0.002089597931963421,0.002275319060869089,0.0008377714884418202,0.001159338604764229,0.005526298153375114,0.004256868680899046,0.007726569161391817,0.018542795363166893,0.01053324070293553,0.002007970070013692,0.0016966656156441864,0.0010453349142714697
136,3,21,0.007165563582226049,0.0030727214019412195,0.06772830549031357,0.021447472043027778,0.054358504711724966,0.03058726331123675,0.00684079832428111,0.015215610166326964,0.07054707036240217,0.016736162269189135,0.02175528934967102,0.012804547822473243,0.011934919170987457,0.00603738739946652,0.0074978252857450375,0.028247763660605652,0.03568505663998257,0.02137118666710472,0.04338815183157677,0.10290587358349572,0.18496264664087422,0.07214637787815295,0.023323165463216333,0.022640840234884486,0.00476323259071327,0.0161377420294279,0.011138265825935866,0.0105637738861331,0.007652766460328355,0.003287664967928736,0.006584224492284597,0.014753428533748187,0.00428608375512472,0.011538897095351625,0.005379746581259759,0.004824031502317927,0.003077021596607505,0.0024253445778598453,0.0051872728140721
138,3,16,0.12753290411057674,0.02814858395628324,0.0620030985006856,0.13784822991669862,0.09625652145535717,0.020810059198394515,0.01442478348766676,0.006534948658982002,0.09724312550147426,0.01152004991323555,0.03709094207986461,0.003222519000376882,0.010219357027248294,0.00856614519847803,0.006158690849224685,0.0049559333403991716,0.13392726987906925,0.014366733503645904,0.003648693635549944,0.018839899022822307,0.008796392448633485,0.0070890693467542554,0.009729581247401543,0.006017784935992011,0.002701992255734096,0.014898174519047095,0.04626007734633366,0.0028895134201006143,0.011956519326840628,0.002523383536759786,0.003703213729542955,0.006491294991034586,0.004167104455866545,0.007155638419449441,0.007078828035225271,0.006756244603337454,0.003190859581121244,0.0024079107874776665,0.0028679287773142226
142,3,4,0.0009469511476849185,0.000851588821066323,0.07427770379110009,0.051473171493183506,0.0744200097249187,0.029655103785059405,0.007318223139088513,0.012368495071429932,0.13571079479742718,0.010596197984755466,0.18699824472667176,0.006068523827293399,0.03408692871158895,0.01464802816727136,0.015580558799499482,0.007073811358766084,0.08663142802364554,0.021469695392054056,0.003542682489240586,0.005419890800500683,0.005075737820120672,0.009967742237868329,0.008178157369432382,0.004085899731577298,0.0042935192219364276,0.022444866460144524,0.021917460045067422,0.0023042696776585767,0.08924851279567449,0.00487094847708826,0.014747191615445153,0.0035027692417437394,0.0020982925821301933,0.0042580244369042385,0.004079178931086035,0.005143393969541992,0.0018044527799589735,0.0018504699334907578,0.010991080620884537
146,3,6,0.0013309181249427512,0.0018720062829934052,0.025194662920417676,0.00728035594352253,0.008782308933719802,0.005597610137572799,0.00932112556989054,0.0018151534112652433,0.0035118106444358374,0.004743449868598346,0.019803723885150972,0.000583756468436516,0.0013839868519994795,0.001119582869612147,0.005159193305502471,0.0012637625752222805,0.0027971550958733674,0.007120577641498943,0.19617585516806257,0.0690335474429823,0.05455064776299892,0.022536064824800587,0.012074452757780145,0.009254683099243165,0.0011394255993170887,0.002304027835297114,0.003260335515776737,0.07252673307704324,0.0016366531756586216,0.0007146930819596171,0.001056245545219333,0.410942448785599,0.0034465493865130036,0.0036456960831354104,0.011395569321397337,0.007297847937016129,0.0020270041156936563,0.005442580832369927,0.0008577981214808619
151,3,33,0.1021581061555955,0.125984617675557,0.034691607544236544,0.011938317918110935,0.009155523810769669,0.010416925095519718,0.011147239811877365,0.008899874419137099,0.030009643027959616,0.021448426451758828,0.009490137908712008,0.014802338104508653,0.12954396754422096,0.00373151113798263,0.003538470009869473,0.002499445029880629,0.01468274397668742,0.006086901652162876,0.006565211681324001,0.02024595902673681,0.010793278599240296,0.007417912961566439,0.0039040757464441204,0.0030707069968866126,0.0058025431953174075,0.00693291780906175,0.01827654683580167,0.004309135593822162,0.00734310864395229,0.002296748476808356,0.006327063648376371,0.008327612637482298,0.06031252570834944,0.1158523541215249,0.05060662375606511,0.07731414034559347,0.003728278018011144,0.003969697648297165,0.02637776127479117
154,3,28,0.00037239098478654116,0.0004194407954753038,0.0016732160662226907,0.004242588266273801,0.0030855346090564464,0.0015943102307963356,0.0012063262752109482,0.0034396433058089715,0.0027813336780254955,0.0006690914566620904,0.0026145517196271705,0.0004306977960661004,0.0008896656121558627,0.7129870089316757,0.0007220619274487844,0.00043755027334697156,0.0022285883859959705,0.0006500711276129556,0.0007831272130107654,0.0011734194778698398,0.0017313576241816892,0.0012303588979699692,0.015930168929761634,0.0011934974311270015,0.0018178782300518914,0.0007680666066650594,0.0015244129478102185,0.0006720148843870549,0.19886608062229136,0.0030372770658214443,0.008667427374741622,0.0012366358607988064,0.001542721958395351,0.002680118811677645,0.0020740712133127943,0.0027576919367418256,0.002356272245049219,0.005750274650106361,0.003763054575980132
160,3,20,0.000968965378583421,0.0005682301538328875,0.03798102129835548,0.030680311912253573,0.02036600118323436,0.03513868731820541,0.01225184122191852,0.00367169606737822,0.020731845201517815,0.008895624399511361,0.026037467554202037,0.0015846804484288429,0.002003919289478857,0.0025521718537227915,0.017846484894301278,0.03264621877014614,0.036264831635879145,0.029563769186019263,0.10052182300895945,0.07710321229022143,0.15233450157891598,0.1715349040442068,0.027191893074773023,0.029997419729170312,0.0012292517872675359,0.040502075666979796,0.008418112802287867,0.03275627630598648,0.007670720565938863,0.0015958066400171551,0.0025475164739844573,0.010464821758409465,0.0012195562034664688,0.0017386465595300806,0.001708645997162043,0.0020218329547280274,0.0031766793069843086,0.0033141640078299534,0.0031983714762109125
161,3,15,0.0031976029073089167,0.0028477833212420213,0.0048298397836850845,0.006245931637719676,0.020057746664931996,0.0031790858145989203,0.004902547544071509,0.003481270776702257,0.004694455306383358,0.025611506706004483,0.007871650961717826,0.000660897800909122,0.0010093063976661088,0.004184178536550771,0.005796285335062789,0.010414405920750002,0.004586322485575243,0.010847497789375615,0.11362410155482373,0.14936026735245975,0.3816221876713064,0.051016964243985434,0.04162969125150822,0.030116894469760815,0.004970960768085833,0.003620611408670453,0.002869563701998712,0.04171672046219496,0.002514016456236107,0.004860873833433022,0.0025959244962150425,0.022972329476493202,0.0022412935052844116,0.0019365370650335303,0.0029295204243934944,0.0022293949789428335,0.004791499044889284,0.0026664278241792815,0.005295904319849801
169,3,0,0.5647248337314104,0.20559485948551545,0.00901065520639676,0.021780373327367458,0.02444673942550331,0.005495347752045347,0.004038246395900188,0.0008375827146331659,0.011202383909331554,0.004745541579547463,0.007335731876883227,0.0007081950794786677,0.001326772742706054,0.0006205508699624822,0.002081163216161314,0.002278474243530337,0.012026157314654484,0.002279288029548142,0.0021227806935492986,0.007018092394976008,0.0037289171365656746,0.0026424885508229416,0.0026606774985156556,0.0017845515883191006,0.0003709286093404304,0.0050853782182513135,0.006575754833880992,0.001450939545133309,0.0007955085271474827,0.000370372597756585,0.0005208995976316262,0.008834603749682934,0.012020809178610956,0.013411777897358465,0.021455169703535816,0.023674779495971042,0.0022088091081537,0.00228060940614658,0.0004532547680743037
179,3,11,0.001214480363146897,0.0008488168525192342,0.006961955547077171,0.004121631047148398,0.003712253229148483,0.002905873651027233,0.006831041019289585,0.05437551227197051,0.006639813144007927,0.018290695878057896,0.008594140453563994,0.002617010518582977,0.007598579668091019,0.06207671917860148,0.005653258947675086,0.003179418118853779,0.005565895135392567,0.011310168172201497,0.021536873997733477,0.028731428092728006,0.014976587526292327,0.044745900989635615,0.0422455721795708,0.02266939249289513,0.041851659520071804,0.007246885399317934,0.002891519367655874,0.012411270729255176,0.14077350317432238,0.09728444758059562,0.14328897520854328,0.016819864117282247,0.0070740352013724745,0.017293139405935617,0.011417026398917882,0.017031986717036575,0.013176890556774602,0.017879127045232562,0.06615665110247472
181,3,14,0.3193604131248156,0.03181084430917271,0.02051774287894324,0.023609023685781817,0.040346551209691044,0.011815483984417785,0.007176682124498732,0.0045702622127195,0.02877381848393687,0.004698159443557805,0.016309305618260703,0.003246410910553273,0.00811105027606376,0.005185544240617461,0.008516628391161064,0.010368156196426306,0.06988637875884657,0.012097336410426656,0.01197741459589627,0.038564691425604265,0.011822778173698038,0.04169561090468379,0.03275825304772179,0.018630703858743363,0.005744544668953364,0.008586186073725317,0.07901244872753997,0.004355105381573897,0.009497365197411189,0.0026227037590724708,0.002624079593171944,0.011553151065861241,0.015486477521554302,0.012087549510680182,0.013423932164559428,0.012195610493559848,0.029217028273177188,0.007880042627167684,0.0038645306757532946
188,3,35,0.005589422969264001,0.007387706081450727,0.04305695421027437,0.04081871342352566,0.027515672967585107,0.020420912060661496,0.014947067982844186,0.00448250720602687,0.05766478484766841,0.017485114244299403,0.04602789240525727,0.00650789939551352,0.0074455386408461615,0.002568813032657638,0.002050976924563524,0.001069400765561446,0.005892204815973663,0.0027543639745606606,0.0045850356258449005,0.0037856228456886747,0.003183282284884353,0.004925114736476086,0.0025213097471807324,0.002046348324679514,0.002089506002556063,0.011146125089500665,0.011824683740613916,0.0013930908193716554,0.007228513576301004,0.0016819875795456832,0.008399104350992875,0.004272149395929134,0.06985106746580767,0.1567915612323168,0.296241084017566,0.07109065402760406,0.010338146327146433,0.01131871158614509,0.001600955275314605
191,3,4,0.10593248171902911,0.0354730019007495,0.08131861578060383,0.12597533390874574,0.13319167079767552,0.05972566423711582,0.014851894834333032,0.000881591194689871,0.09315817061247617,0.052338804569145324,0.037690840175552895,0.0040764463505637795,0.0016563474854593193,0.0007027759565661658,0.005440054284479448,0.004871290084619576,0.010034292776151756,0.005050164645101998,0.0018602321796672057,0.003068175376892075,0.002527312484502996,0.0025999673322428456,0.001176850465978901,0.0011246138606227944,0.0006922183259474831,0.13684231934369098,0.0659249394459588,0.001025171459775072,0.0008744307421830222,0.00042419795474360684,0.000515167080292776,0.001894685924307243,0.0008634757294178735,0.0015391239634964563,0.001569870008975667,0.0015271648898894888,0.0006694197375001673,0.0004167447611566634,0.0004944776196990812
